Gesture_Name,Is_Double_Hand,Right_Hand_Present,Right_Distance_Wrist_to_Index_Tip,Right_Distance_Wrist_to_Middle_Tip,Right_Distance_Wrist_to_Ring_Tip,Right_Distance_Wrist_to_Pinky_Tip,Right_Distance_Thumb_Tip_to_Index_Tip,Right_Distance_Index_Tip_to_Pinky_Tip,Right_Angle_Wrist_Index_Angle,Right_Angle_Wrist_Middle_Angle,Right_Angle_Wrist_Ring_Angle,Right_Angle_Wrist_Pinky_Angle,Right_Angle_Index_Middle_Ring_Angle,Right_Bounding_Box_Min_X,Right_Bounding_Box_Min_Y,Right_Bounding_Box_Max_X,Right_Bounding_Box_Max_Y,Right_Finger_Spread_Thumb_to_Index,Right_Finger_Spread_Index_to_Middle,Right_Finger_Spread_Middle_to_Ring,Right_Finger_Spread_Ring_to_Pinky,Right_Orientation_Palm_Orientation,Right_Orientation_Index_Orientation,Right_Finger_Flexion_Thumb_Flexion,Right_Finger_Flexion_Index_Flexion,Right_Finger_Flexion_Middle_Flexion,Right_Finger_Flexion_Ring_Flexion,Right_Finger_Flexion_Pinky_Flexion,Right_Tip_To_Palm_Thumb_Tip_To_Palm,Right_Tip_To_Palm_Index_Tip_To_Palm,Right_Tip_To_Palm_Middle_Tip_To_Palm,Right_Tip_To_Palm_Ring_Tip_To_Palm,Right_Tip_To_Palm_Pinky_Tip_To_Palm,Right_3D_Features_Z_Range,Right_3D_Features_Mean_Z,Right_3D_Features_Z_StdDev,Left_Hand_Present,Left_Distance_Wrist_to_Index_Tip,Left_Distance_Wrist_to_Middle_Tip,Left_Distance_Wrist_to_Ring_Tip,Left_Distance_Wrist_to_Pinky_Tip,Left_Distance_Thumb_Tip_to_Index_Tip,Left_Distance_Index_Tip_to_Pinky_Tip,Left_Angle_Wrist_Index_Angle,Left_Angle_Wrist_Middle_Angle,Left_Angle_Wrist_Ring_Angle,Left_Angle_Wrist_Pinky_Angle,Left_Angle_Index_Middle_Ring_Angle,Left_Bounding_Box_Min_X,Left_Bounding_Box_Min_Y,Left_Bounding_Box_Max_X,Left_Bounding_Box_Max_Y,Left_Finger_Spread_Thumb_to_Index,Left_Finger_Spread_Index_to_Middle,Left_Finger_Spread_Middle_to_Ring,Left_Finger_Spread_Ring_to_Pinky,Left_Orientation_Palm_Orientation,Left_Orientation_Index_Orientation,Left_Finger_Flexion_Thumb_Flexion,Left_Finger_Flexion_Index_Flexion,Left_Finger_Flexion_Middle_Flexion,Left_Finger_Flexion_Ring_Flexion,Left_Finger_Flexion_Pinky_Flexion,Left_Tip_To_Palm_Thumb_Tip_To_Palm,Left_Tip_To_Palm_Index_Tip_To_Palm,Left_Tip_To_Palm_Middle_Tip_To_Palm,Left_Tip_To_Palm_Ring_Tip_To_Palm,Left_Tip_To_Palm_Pinky_Tip_To_Palm,Left_3D_Features_Z_Range,Left_3D_Features_Mean_Z,Left_3D_Features_Z_StdDev
E,0,1,1.662192370976523,1.6852699253067216,1.643722869362683,1.520939571024884,1.0431754257555783,0.302269396294243,174.61961669510504,163.61272205656223,157.70436052673506,160.82248314811346,142.60082308311507,0.4266558885574341,0.29643625020980835,0.8336740136146545,0.789727509021759,1.0431754257555783,0.04582161747504649,0.08187286142259954,0.20292717457048606,-2.1422195500895973,-2.246054879925627,158.1357018440888,156.0402403671328,141.0401174003097,138.75966756776182,158.4048097524717,0.7555692414823482,0.9294669553003994,0.9471048220358236,0.8981977985565357,0.7669245541706236,0.4048971667170117,-0.13346108985899005,0.11260563221723598,1,1.547999230493227,0.8446484084299893,0.6566812580170247,0.5292456707372969,0.43430246942942885,1.0424185637311907,93.44940364668705,57.35732603039535,62.84288715745625,84.3388067527388,172.50183561074658,0.19128410518169403,0.4567805826663971,0.5685100555419922,0.7926808595657349,0.43430246942942885,0.7222420002016253,0.22270168987500408,0.18488883889439897,-1.2435262224160997,-1.2378106378024751,146.51579862859842,175.66159194902275,75.66500339074213,71.25208605095321,71.33559853052668,0.6328745080573291,1.0627359041290918,0.3816472664326031,0.40361979441690776,0.5095280571227282,0.490295571223407,-0.31682792918862845,0.13716858789712888
E,0,1,1.6609373567599843,1.684210978365935,1.643549518160576,1.521196254812898,1.0453969658944275,0.30285566170469325,174.33955912304864,163.47382916727022,157.67018392463328,160.85750992785373,142.56766363209513,0.4269104599952698,0.2956448793411255,0.8335705995559692,0.7890207171440125,1.0453969658944275,0.0469540476317025,0.08205707177789395,0.2024010560312743,-2.14230764319808,-2.245871064704818,157.78791951935042,155.91678161864834,140.54088971512726,138.0829851573199,158.132852381709,0.7607711894486153,0.9284864159625328,0.9461159229553631,0.8979786334649458,0.7670980712013811,0.4123122753026628,-0.13023219488032195,0.11478102872594269,1,1.5406687622471864,0.8342228694461635,0.6478689863561609,0.5308884678375522,0.44783255647470704,1.0344526390457662,93.23748245150527,56.18893224622558,61.517517902372056,84.66179807151532,172.2417009273274,0.19012656807899475,0.45589375495910645,0.5682955980300903,0.7926536798477173,0.44783255647470704,0.7226260575939246,0.218744623980087,0.17710452847576835,-1.2418580537842974,-1.2388321390136576,149.02201018493636,175.17381769466564,78.51822997554751,72.19274421061783,70.76112990275107,0.6066481113020471,1.0539738943325323,0.37899388750472873,0.40204593216421775,0.5100561619201794,0.49434324771407906,-0.31315894031445424,0.13762722047413364
E,0,1,1.6609756034434822,1.6817643812575627,1.6407812866927496,1.52572222524212,1.0427151819100384,0.3035870285861,174.328467497088,163.24300997229327,157.34796467966683,161.01640899319065,142.79606876100775,0.4262010157108307,0.29620903730392456,0.8335763812065125,0.788681149482727,1.0427151819100384,0.04344146055096928,0.08173304462954836,0.2027308664998549,-2.1431497041736525,-2.246522983462492,157.98603259106056,156.2549954637624,140.48783734268812,137.80614169129362,158.37433164271914,0.7580183091816598,0.9284740519537726,0.9439510369960548,0.8954290193090125,0.7714833938607123,0.41024224697923417,-0.13144355999823598,0.1143525946674613,1,1.5431448930714229,0.838956433015292,0.653625698988152,0.5314942925903237,0.4458106378109304,1.034970665014213,93.3314930743615,56.73756357874354,62.10943382271324,84.46994354745043,172.22647426760793,0.19017530977725983,0.4568142592906952,0.5684980154037476,0.7920778393745422,0.4458106378109304,0.7212617435480406,0.21798554092118738,0.17960907650716956,-1.2408374098555999,-1.2385592830832894,149.62911841609315,175.53740185282044,78.84281081464832,72.50257816081609,70.39218051263805,0.6106189401993964,1.0564085329674546,0.38043557352691454,0.4019590965534372,0.5073737281369519,0.4813256821179294,-0.30927722323455475,0.1347606463993046
E,0,1,1.668419807163863,1.6955060663064159,1.6549548971195434,1.5259750116883923,1.057157810760698,0.2952140546963849,175.1840687165642,163.61110356375423,157.6165725254812,159.42187453063912,143.69423038753507,0.4274477958679199,0.29639381170272827,0.8313042521476746,0.7872562408447266,1.057157810760698,0.0453416758395151,0.08429729727044961,0.2003247241760443,-2.144558121487671,-2.2510682705787177,159.0659407051274,155.02228767953514,140.13423936172845,137.68496166058165,157.4267676950743,0.7672654163955861,0.9340719800252192,0.9560906629868219,0.9077819680265721,0.7703329234725292,0.40364323962567317,-0.1377657606102561,0.11286418868596403,1,1.572806519799187,0.8486100022235404,0.6563224136994679,0.5362006725358953,0.46593727470476715,1.0651613165579605,94.32283859530682,57.917528848013625,62.78093449364927,85.98173458555043,172.81121100610602,0.1876739263534546,0.4617190361022949,0.5692523121833801,0.7923299074172974,0.46593727470476715,0.7391790430770007,0.22861023996176782,0.1815394507378852,-1.2277810606153512,-1.2286368693134158,144.24049959996393,175.28946541259072,74.4670030769878,69.06812335634271,65.23116056859931,0.6175481702997689,1.0808892702373478,0.38820577706826914,0.41081997620243954,0.5179788582841397,0.49774282441895035,-0.32361557419075004,0.1392140583757335
E,0,1,1.6725727763331568,1.696032971913163,1.6563304321981405,1.5363434452758091,1.0572261486817633,0.30239236646407686,174.8590329062457,163.4625551617799,157.40121606220976,160.50750905844956,142.7714897140885,0.4255121350288391,0.29898783564567566,0.8317834138870239,0.7879194617271423,1.0572261486817633,0.04520921999760863,0.082533312149727,0.20274388686319453,-2.1458634447953693,-2.252392685545114,157.99894210124418,157.17275012384465,141.5244387214589,138.57439964287326,158.35763968602606,0.770143936015619,0.939707532827086,0.9578237869705178,0.9105059107529585,0.7817777564966768,0.4121184887290411,-0.13865956252208184,0.11510901895256456,1,1.5559699467780954,0.840748559041319,0.6560500088423644,0.5356353467079629,0.45847510218211124,1.0516030204316857,93.53783319474624,56.99532268121071,62.577937155092535,85.24902446815138,172.91820612536642,0.1872154325246811,0.46032488346099854,0.568816602230072,0.792572021484375,0.45847510218211124,0.7301582978412727,0.2227743295692235,0.1862901620011892,-1.224730129862312,-1.2271891567280595,142.06302744735223,176.7515553768222,76.96657473647917,71.14311007459128,68.33330170588852,0.6191679274449884,1.0653679494904733,0.3833051531736584,0.4119979968383943,0.5243426257798192,0.48733317061545484,-0.3160902974524592,0.1361631551233852
E,0,1,1.6645071718884297,1.6878474159733796,1.6466943479499703,1.5328385779857796,1.050870541839021,0.2987025810232736,174.5451505744147,162.9774552513485,156.96563066507073,160.81437520893283,142.78738047941428,0.4263341426849365,0.2987119257450104,0.8322768211364746,0.7880247831344604,1.050870541839021,0.039940222209454625,0.08167065098421278,0.2037408271209801,-2.146031022861648,-2.2497821375818,157.8876392290657,156.74234143475294,140.24551622730556,136.96258751435255,157.71370012238324,0.7681653078186133,0.9310655561889485,0.9498279240251577,0.9010374542215054,0.7778511357420426,0.4140269954758935,-0.1303966253818373,0.11495139427813826,1,1.5607377422992204,0.8438611254277053,0.6526433591987304,0.525016369754225,0.47933608203256817,1.0652719902977457,94.02685533343283,57.36965474628868,62.07294369959218,83.38478839983642,172.44047110497604,0.18804065883159637,0.46224814653396606,0.5685726404190063,0.7925217151641846,0.47933608203256817,0.7316151517257864,0.226899150146522,0.18902427706400915,-1.2270393707941112,-1.2271975343670518,135.74981843379504,176.4688997646076,76.20850207680633,69.97003667459973,65.35296098835931,0.6568187390221074,1.070106932461106,0.3863448784900684,0.4101607309097136,0.52080295253043,0.49749695214574496,-0.32378990188255985,0.1392737326450004
E,0,1,1.6678827760592656,1.691701049052887,1.650827914235518,1.5311000694411998,1.0496242314743665,0.3028582240045261,174.89374762807785,163.50426009634498,157.30406145064484,160.7537503722813,142.7603329464152,0.4253920316696167,0.2993148863315582,0.8324747681617737,0.7870966792106628,1.0496242314743665,0.04459316063988062,0.0807461525609867,0.20559254504310437,-2.1493954688861794,-2.2551145740553253,158.4402608397573,157.2510564473709,141.2120605531166,138.0198871714625,158.51992813215543,0.7657245609697512,0.934859386209572,0.9534668688574081,0.9052511690566669,0.7766332228599505,0.41903583493592766,-0.1315912062832289,0.11671873430234786,1,1.5615547041613207,0.8458213846102701,0.6566302390125544,0.5276069486842938,0.4707825449417145,1.0617551934985767,93.49210407908532,57.562773713545184,63.02451752706263,85.46361531013521,172.88616545710408,0.18796755373477936,0.4615217447280884,0.5681759119033813,0.7916651368141174,0.4707825449417145,0.7325144757785785,0.22503766475985768,0.19055322026884833,-1.2252595315170625,-1.2283295777452523,139.40915278404438,177.0276099625106,74.68078295072411,68.01785914081051,62.50791562389509,0.623114300066181,1.071716243260348,0.3827967586291199,0.4055702821343001,0.5163836076653266,0.49314445863933676,-0.32319495337520093,0.13681184496590446
E,0,1,1.667337367823112,1.6916144537786508,1.6504384679659125,1.5331158695025968,1.0546238895464206,0.299863278547788,174.44014962782583,163.0303521994665,156.80509348907546,160.52639405731594,142.6249340585805,0.42505016922950745,0.30117231607437134,0.8314207792282104,0.7875044941902161,1.0546238895464206,0.04434035272276465,0.07916826890572529,0.20450141554288565,-2.146729449533396,-2.252403523607676,158.15948256357146,156.8142851816265,140.67650667335005,137.72018914960123,158.44260393964313,0.7728068724271543,0.9345953030938078,0.9536518424256463,0.905182023123587,0.7783899788046407,0.41773102706149473,-0.13349217536019867,0.11660495669815579,1,1.5659688820864044,0.8495023540505219,0.6558451070923891,0.5264166073154081,0.46715455590929456,1.0653715164779813,93.8917136541125,58.02716969071241,62.68923856269639,84.64744129976411,172.78616886142936,0.1891087144613266,0.4635476768016815,0.567755401134491,0.7926267981529236,0.46715455590929456,0.7320211385677919,0.2284828941174677,0.18485051833940025,-1.2290424354216447,-1.2297444918511695,141.42066720882877,176.37530804261576,74.70736654458892,68.92614948122622,62.99047372288226,0.6203972014180491,1.0761777731968016,0.38955456008214334,0.40943909246267457,0.5127238473348837,0.49741261801819175,-0.3252894246704766,0.13853134846957874
E,0,1,1.662295087279283,1.6881424207281464,1.6491617071288673,1.521530402861399,1.0538757636128133,0.2978374432261633,174.0289494633266,163.043235708626,157.54522912958802,160.6289169095297,141.93514904422946,0.42514485120773315,0.2992669343948364,0.829939067363739,0.7898246049880981,1.0538757636128133,0.045879602676125446,0.08322193706911331,0.2015684500666079,-2.143806124855527,-2.2468604534455165,156.20811992782416,155.5170674214795,139.08210309018597,136.85924957186123,158.12142888178607,0.7663345114600671,0.9300261842866286,0.9505469549707538,0.9037608546162202,0.767486504069915,0.42780890371040065,-0.13026110672781888,0.11965430633223723,1,1.550779852246688,0.8440155041341083,0.6590488065010499,0.5351972795560848,0.4620837605305897,1.0461543846747585,93.4627037428708,57.397765968235234,63.11261018544215,85.77297343224117,173.0660687585724,0.1879601627588272,0.4621660113334656,0.5662815570831299,0.7913931608200073,0.4620837605305897,0.7203778388072941,0.21933822067105238,0.188633519716266,-1.2186958298322046,-1.2235445195288028,141.2670954774934,176.91121819179557,77.99380334117166,70.7865187431969,66.52593480963759,0.6095174949922216,1.0577118287618676,0.3862610588323054,0.40747778363064396,0.5196421216432366,0.4741756665326293,-0.30811530508950047,0.13326164990793102
E,0,1,1.66884632866984,1.6884413478478617,1.6426225593727752,1.5102696342046882,1.0569386611012623,0.2970557587261288,175.12944655413975,163.84972980802232,157.69914961162567,159.99410511462997,141.72917160261864,0.42508333921432495,0.30309680104255676,0.8292256593704224,0.7890703082084656,1.0569386611012623,0.04354967393961809,0.0824817381027027,0.19858485788064476,-2.1484847648947016,-2.2538135385992017,158.28570551912017,155.8559691158511,139.65878848387663,137.4066607893243,159.13714847791016,0.762787617924396,0.9373869504329893,0.9517945471492296,0.8989708190804987,0.7584459493362813,0.42144109623371323,-0.14147094962729595,0.1179924858282717,1,1.5655327905177252,0.8403516898353175,0.6517400664720964,0.5257234926013461,0.47662571117525687,1.0724382154786125,93.85763470295605,57.033168478703374,62.13468710406346,83.67051557129582,172.2596198861113,0.18906450271606445,0.4650983214378357,0.5654602646827698,0.7924591302871704,0.47662571117525687,0.7384349196821955,0.2268896499462278,0.1890266844906989,-1.2348292023755574,-1.2321858465639244,142.85761199176002,179.13284974583783,77.8016289786554,72.7736333206156,70.40432310755949,0.6046074671679594,1.0805356247937146,0.39413564446361077,0.4219638802655399,0.5314221708384325,0.515127242303341,-0.3291181346058603,0.14578903080035105
E,0,1,1.6580074985440703,1.680788289194539,1.634116563621468,1.5217439524000131,1.0433506752579762,0.29495036515811296,174.8879396714212,164.28600063640474,157.62916845468908,161.23078201680497,142.27033567637474,0.4242876470088959,0.3052026927471161,0.8293431997299194,0.7891978025436401,1.0433506752579762,0.04968995960417286,0.0774188420232151,0.19505132498013328,-2.1557811808959135,-2.258911440939558,156.93847369067234,157.1138446860374,139.94008202677776,134.66669006571445,156.6572599591349,0.7643089867289219,0.9234938207756717,0.9403653590712299,0.8874154037367162,0.7666675542412553,0.43206702459149976,-0.12113471930591165,0.11891675066697348,1,1.5726012041673982,0.8311380693432651,0.647724512593158,0.5293165569847097,0.48664463082200576,1.0780605019203002,93.60293490224227,56.02641109211246,62.04439162223382,85.35999198369922,172.96911430357355,0.18906216323375702,0.4634561836719513,0.5661486983299255,0.7912570834159851,0.48664463082200576,0.7528518485723454,0.22119438060488003,0.18540813466547074,-1.2332150509194162,-1.2332157984150633,143.17189919948476,177.280251424732,76.88903134532671,71.2408442691708,68.7132123188697,0.6014278140609866,1.087974477493941,0.3937016226451141,0.4240092889344823,0.5359229765392773,0.5162326853540053,-0.33653547102963133,0.14389233665543597
E,0,1,1.6568977100963236,1.6774153005299353,1.6272442566630483,1.5183841181702316,1.0450057040150422,0.2933880739248308,175.1471159108345,164.18961102745365,157.46362595790137,161.25111385013778,141.98432123536315,0.42398762702941895,0.3060055077075958,0.8317272067070007,0.7878416180610657,1.0450057040150422,0.047248651255665484,0.07994595220622508,0.1911908348981697,-2.1609554494276875,-2.265367627241723,157.86615255714815,157.58161911801005,140.3539045082877,134.25795390503552,156.43882626796358,0.7699835219754472,0.9225771531238334,0.9374268400896876,0.8809379736644012,0.7637793430578196,0.42824207145494775,-0.11871708955483203,0.11735154098590433,1,1.5879782289648599,0.8414258853093602,0.6581103335317262,0.544059450273726,0.500685648214518,1.0848563475311408,94.5712769774415,57.19057998765115,63.23398442371641,86.91008724594766,173.3758107622335,0.18639130890369415,0.46474677324295044,0.5666296482086182,0.7896723747253418,0.500685648214518,0.7572699597703442,0.22699016682994314,0.18718881739813434,-1.222117089744347,-1.2237353816196657,145.89397767889366,177.53079264192198,75.8111736687207,71.6134594907569,71.70814083799826,0.5993456439807731,1.0992381476705908,0.39890473507324214,0.43296374024465883,0.5465118918389668,0.527823368521806,-0.33610315817964065,0.14833327206586286
E,0,1,1.6599340060078982,1.6780012294187583,1.6322568490130247,1.5200710970198086,1.0411871285683867,0.2909349696351106,175.09261257468853,163.88755581122504,157.20811649996836,160.65816027143904,141.95708673435746,0.4236041307449341,0.3052698075771332,0.8321055769920349,0.7872632741928101,1.0411871285683867,0.04682765179375773,0.07757727115389006,0.18954092699087877,-2.161513371664092,-2.26799001055423,158.88835938994382,157.3180055419438,138.7927705844809,133.16276626771366,155.57828824104763,0.7680910748721288,0.9254856492946568,0.9377558549583043,0.885555023457866,0.7649120450870316,0.43093790376455154,-0.11685461614681533,0.1187105386015685,1,1.5775585269975494,0.84295895271472,0.6573919399460354,0.5372442253084698,0.4791432633425751,1.0759930097097115,93.51321878793398,57.36456979752779,63.14906228162664,85.83326330086703,172.70471042853185,0.1873195916414261,0.4638770818710327,0.5663822889328003,0.7901673316955566,0.4791432633425751,0.7476280519548324,0.22573627641792995,0.18953689394794856,-1.2294708739529292,-1.2287625605148431,141.6852619440405,178.77109332613423,75.42174402529793,70.23736207657862,69.18691490567221,0.6200740337449483,1.0946380940428269,0.39956707626385596,0.42841888743853973,0.5408462119222096,0.5308034238578765,-0.3431254227876199,0.1479048487249496
E,0,1,1.6579060621897148,1.6801866533813288,1.6368821175771078,1.5249171569132074,1.0385176478773275,0.29514397939569503,174.91827576497758,163.78543697589646,157.52904732803282,160.2988080023362,141.75314132204895,0.423084020614624,0.30405184626579285,0.8323540687561035,0.787266731262207,1.0385176478773275,0.052783752086919315,0.08316600159887433,0.18646577832527705,-2.1605372382426262,-2.2694997095190956,158.637757239588,157.91358697740714,139.22282244832118,134.3828032110902,155.7735120795274,0.767992996082825,0.9245907384355546,0.9403001648629418,0.8896844847278393,0.7697291985443793,0.4253067216901779,-0.1198315161970673,0.1171944092135507,1,1.5807968599081532,0.8390163126105908,0.6570229176694756,0.5359479648246723,0.4954980363674882,1.083528483743233,94.36315012542323,56.94218947853013,63.068076011718865,85.47543847141694,171.979823273335,0.18736019730567932,0.46557486057281494,0.5678369402885437,0.7920752167701721,0.4954980363674882,0.7523519637936371,0.22541012347223535,0.18793043306161777,-1.2281073318743634,-1.2243740724193837,132.87288068446037,178.36537863855582,76.67413688604222,72.02123133014942,70.23114456144998,0.6831335380935991,1.0950368947377274,0.4008405426982194,0.43531522885882135,0.5436553656576417,0.5401920709730782,-0.3438605944165757,0.1521209528395896
E,0,1,1.6556195937871812,1.6774238470248137,1.6285498926726691,1.5183516789878635,1.038712806926686,0.29315018509439633,175.16121947829274,164.3212186871761,157.47603216736834,161.11965524860264,142.174386603297,0.4240299463272095,0.30413585901260376,0.8339318633079529,0.7870751619338989,1.038712806926686,0.05101727420937327,0.07779509174434918,0.19100589064847753,-2.164896438512191,-2.270628829175432,158.16993066290271,156.93489674945366,139.24141239624194,133.25153952337521,155.7171797531315,0.7643793384056328,0.9210222122032979,0.9366849854598385,0.8816998353257317,0.7632454589779616,0.4310000778810933,-0.11413947620385556,0.11834486254194031,1,1.5611025372116736,0.8301552350324171,0.6512708322382127,0.5344623273178951,0.4737816288451969,1.0624268016389748,93.6571017727139,55.89937634960903,61.874756126538,84.5262974587947,172.21257999333258,0.1875324249267578,0.46401306986808777,0.5664799809455872,0.7926650047302246,0.4737816288451969,0.7427859026247449,0.21966252458256003,0.18463810365447333,-1.2304178613395895,-1.229107927097364,137.11193151957715,179.44576375189678,77.99496873491199,72.8633681853293,71.23642236000558,0.6271619804254766,1.0754100877592077,0.39035870270263423,0.4261251140824372,0.5377094982472973,0.5128342911793147,-0.3294328082304529,0.1441140558701926
E,0,1,1.6514097632663771,1.6791804714405147,1.6337499886392974,1.4948142044469472,1.0239459375367832,0.30069843629962967,174.51630390269872,164.70795622503314,158.33496485108108,160.29038433884452,141.2772587729295,0.4227338433265686,0.302359402179718,0.8331909775733948,0.7893027067184448,1.0239459375367832,0.06511346720210089,0.07977127888338692,0.19612431424236249,-2.1614198208958393,-2.267823205381369,158.42814688627976,156.84365278418642,139.1707225730376,133.8444316215039,154.60344291622616,0.7571000222630841,0.9192642603263752,0.9391714420935835,0.8873463389496175,0.7411779629444257,0.4397192637506702,-0.11224774003338212,0.12047856332533097,1,1.5829275236196398,0.8403812406236801,0.6534507381824465,0.5285120597414603,0.4906877168240141,1.0881777760462712,94.14582089740055,57.04014687701199,62.636897548630564,84.50673470132483,173.06573363225317,0.18874725699424744,0.46468621492385864,0.567450761795044,0.7932612299919128,0.4906877168240141,0.7549727735617825,0.22545153763745746,0.18955939682506862,-1.2343606342533897,-1.2353323565711722,140.4568237359588,177.81022180749702,74.90418273048408,69.82261003999236,67.342794256947,0.6098185465373126,1.0947299251917466,0.39407042711823526,0.42256351517803453,0.533315002037116,0.5168026450680407,-0.3280047820481766,0.14583714358380262
E,0,1,1.6606408470206533,1.6858238458267072,1.6361023439512352,1.5062776445245039,1.0360956391812992,0.302383139213665,174.80855706579507,164.73021342741896,158.55859025779543,161.17367848448512,141.57516364335342,0.4235825836658478,0.30393487215042114,0.8333761692047119,0.7895250916481018,1.0360956391812992,0.05811423780909298,0.08352064783509029,0.1951826232042257,-2.1613369894279932,-2.265944582871791,158.44548015941123,157.06811912383012,139.8905652397883,134.62210707953065,155.5439357798545,0.7631886645508975,0.9273108799938766,0.9456227394987515,0.8894005339376568,0.7523197139698692,0.4323298498919123,-0.11838398998891893,0.11848321093579021,1,1.5799213363362963,0.8401473338446651,0.6547044980955445,0.5255762290643701,0.498247542184682,1.0860395215140175,94.49019404164152,56.984514003976585,62.75748033697067,84.43276690992204,173.05657507278036,0.18906834721565247,0.46549463272094727,0.5661144256591797,0.7935162782669067,0.498247542184682,0.7520831700002463,0.2235339259039315,0.1890797245388348,-1.2329781868122542,-1.2336112741716871,144.45770243274038,177.4791785292924,75.23690435200888,70.32318247941595,67.11830726915923,0.5907674995493989,1.0889353766602994,0.39084276308417526,0.41893521410515916,0.5258166473375473,0.5114005071589498,-0.32620369420973744,0.1447552717224666
E,0,1,1.6604526219359304,1.6827530696025004,1.632562832312933,1.5070299484986973,1.0344638368483432,0.30365234636851485,174.8688452055354,164.59200524355123,158.2679492326987,161.21624412310115,141.66850023471798,0.4228401780128479,0.30380624532699585,0.8321487903594971,0.7892338037490845,1.0344638368483432,0.055551640723697,0.0827235474465498,0.19566989650662103,-2.162259486551625,-2.267043612049938,158.34080926587976,156.19948669765273,138.08984951998298,132.4586407314184,154.116395289322,0.7579710005151139,0.9261513230583249,0.9417457734230992,0.8850929139325747,0.7520168491611708,0.43183459514395156,-0.11766112028393562,0.11884103146103882,1,1.5739271651718518,0.8410032643616974,0.6553518516035088,0.5287193228308289,0.4928062676278432,1.0766619165259794,94.37329806245789,57.05485471635839,62.72917882677985,84.8349661694905,173.14531950604726,0.18843857944011688,0.4657101333141327,0.5657749176025391,0.7943992018699646,0.4928062676278432,0.7460661582309348,0.224094492694801,0.18780097659509612,-1.2314214226028368,-1.232950564653691,143.41850652664158,178.3833319469567,74.98821834464349,70.16890444845842,67.20005030738719,0.5898517627994599,1.082439328718336,0.3880592512624044,0.4165165135727803,0.5243896921150515,0.5138593384740817,-0.31839711296251194,0.14447050508629836
E,0,1,1.6637396286838901,1.68841994675172,1.6378997051557287,1.5088198631767002,1.0448493631495919,0.2904715883905739,175.94380486333296,164.98925272189905,158.7423128656449,161.15222625513724,142.0730419561237,0.4254720211029053,0.3059844970703125,0.8306854963302612,0.7917563915252686,1.0448493631495919,0.04691323695586795,0.08258063204139308,0.1939888581907243,-2.1586013365206815,-2.2619852600834087,159.38993835349262,157.05770480357862,140.96933927070498,136.3045445814271,156.7764962941679,0.7550897991648028,0.927982412588639,0.9475683991591279,0.8907844414290497,0.7545058050505787,0.42842019658976993,-0.12059251274002898,0.11786897901259397,1,1.5807525130632887,0.8394001942017653,0.6517972290556135,0.5289497597352272,0.48792084326855173,1.0835845843696852,94.2810663604266,56.92093250859127,62.059505508499,84.14032167887329,173.07789726359906,0.18764768540859222,0.46623754501342773,0.5668500661849976,0.7953745722770691,0.48792084326855173,0.753782098952337,0.22495513937765693,0.18505937547698204,-1.235176119042694,-1.2364808622789285,143.57299162728435,177.5089183911185,75.99177360374148,70.90529224213225,68.13207329008634,0.6036170630975389,1.0914444657378939,0.3924914515003298,0.42036606562747536,0.5287551669978636,0.5137874002701562,-0.32621988202545726,0.1453900607275371
E,0,1,1.6557360250449455,1.6837838180510407,1.6320302341456994,1.507696095359254,1.0234709571610223,0.2974239865682503,174.7607431188826,164.57542366499348,158.1020562085631,161.07526232526203,140.60864010612008,0.4222548007965088,0.30502504110336304,0.8321049213409424,0.7902111411094666,1.0234709571610223,0.059749204510836804,0.08169569334729877,0.1924978096432409,-2.1629465290726286,-2.26846811595071,159.07305578682022,157.21494047179624,138.92834714758018,132.4082829335755,154.58383207465107,0.7532033045134482,0.9224181413835868,0.9434707778571401,0.8855269828368824,0.7535667578195097,0.4402278561654261,-0.11688101797929273,0.12106497747322785,1,1.5868623392067174,0.8526803922775646,0.6632437111386639,0.5344719647936312,0.5107649864329528,1.0891288469560731,94.54767475499708,58.46185724611471,64.10868554021667,86.15704998818386,172.78742583187054,0.1849917769432068,0.4653560519218445,0.5661748051643372,0.792123019695282,0.5107649864329528,0.745923742195688,0.22800304389236717,0.19662871914760502,-1.222968514939362,-1.2248716371036679,130.4139735344698,177.1570677709468,74.70871713537315,68.5487714263748,65.02861754520791,0.7037611275053599,1.0950934156301582,0.40060335220466575,0.42290467574419777,0.535841139612194,0.5276635398773898,-0.33603277853644603,0.14807362605877353
